time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-10-23T22:36:27.750Z,44.4335,-110.827,2.27,0.78,md,8,138,0.01892,0.11,uu,uu60346562,2019-10-23T22:47:44.760Z,"3km S of Old Faithful Geyser, Wyoming",earthquake,0.62,0.89,0.096,7,reviewed,uu,uu
2019-10-23T22:10:44.680Z,44.82,-111.0198333,6.71,0.04,md,7,179,0.06144,0.15,uu,uu60346557,2019-10-24T18:03:11.460Z,"18km NNE of West Yellowstone, Montana",earthquake,0.7,1.44,0.145,5,reviewed,uu,uu
2019-10-23T15:48:23.040Z,44.6756667,-111.0073333,7.99,0.01,md,9,136,0.031,0.16,uu,uu60346497,2019-10-23T22:14:15.220Z,"7km E of West Yellowstone, Montana",earthquake,0.58,0.97,0.292,6,reviewed,uu,uu
2019-10-23T07:53:04.640Z,44.7965,-110.7678333,2.07,0.31,md,10,106,0.05943,0.16,uu,uu60019199,2019-10-23T14:10:30.100Z,"30km ENE of West Yellowstone, Montana",earthquake,0.35,11.12,0.113,5,reviewed,uu,uu
2019-10-23T03:47:16.520Z,44.8161667,-111.0215,7.82,1.35,ml,15,141,0.05787,0.16,uu,uu60346437,2019-10-23T13:32:31.870Z,"18km NNE of West Yellowstone, Montana",earthquake,0.54,0.7,0.094,3,reviewed,uu,uu
2019-10-22T20:27:53.700Z,44.8246667,-111.0183333,7.02,0.36,md,11,183,0.0659,0.13,uu,uu60346387,2019-10-23T13:35:08.670Z,"19km NNE of West Yellowstone, Montana",earthquake,0.65,1.2,0.202,6,reviewed,uu,uu
2019-10-22T19:47:23.250Z,44.8183333,-111.0206667,7.34,0.65,md,10,177,0.0599,0.12,uu,uu60346347,2019-10-23T13:41:55.030Z,"18km NNE of West Yellowstone, Montana",earthquake,0.61,1.11,0.326,6,reviewed,uu,uu
2019-10-19T01:34:02.470Z,44.5595,-110.3713333,3.39,2.04,ml,16,67,0.02158,0.09,uu,uu60345952,2019-10-21T16:33:05.150Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,0.24,0.53,0.266,4,reviewed,uu,uu
2019-10-19T01:32:46.460Z,44.5608333,-110.3738333,3.89,2.08,ml,16,61,0.01979,0.12,uu,uu60345942,2019-10-21T16:24:18.070Z,"37km ENE of Old Faithful Geyser, Wyoming",earthquake,0.26,0.56,0.277,4,reviewed,uu,uu
2019-10-19T01:26:45.340Z,44.5615,-110.3696667,3.42,1.27,md,9,156,0.02279,0.11,uu,uu60345937,2019-10-21T16:15:01.660Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,0.43,0.73,0.34,4,reviewed,uu,uu
2019-10-16T17:08:30.740Z,44.7938333,-110.4901667,8.29,2.93,ml,36,71,0.07766,0.17,uu,uu60345572,2020-06-19T17:40:29.370Z,"45km NE of Old Faithful Geyser, Wyoming",earthquake,0.34,0.75,0.262,5,reviewed,uu,uu
2019-10-15T06:26:18.490Z,44.7825,-111.1038333,8.72,0.69,ml,11,95,0.0138,0.14,uu,uu60345412,2019-10-15T14:59:41.910Z,"13km N of West Yellowstone, Montana",earthquake,0.44,0.86,0.591,2,reviewed,uu,uu
2019-10-15T04:39:25.730Z,44.7763333,-111.108,7.6,0.22,md,10,83,0.01986,0.11,uu,uu60345392,2019-10-15T20:33:35.040Z,"12km N of West Yellowstone, Montana",earthquake,0.48,1.08,0.174,7,reviewed,uu,uu
2019-10-14T12:40:00.170Z,44.6458333,-110.0243333,12.9,0.74,md,8,110,0.1128,0.22,uu,uu60345312,2019-10-14T14:00:51.900Z,"67km ENE of Old Faithful Geyser, Wyoming",earthquake,0.79,2.21,0.329,6,reviewed,uu,uu
2019-10-13T01:16:26.500Z,44.6331667,-111.0293333,12.51,0.65,md,9,99,0.05791,0.18,uu,uu60345202,2019-10-14T14:41:03.680Z,"6km ESE of West Yellowstone, Montana",earthquake,0.85,1.32,0.407,9,reviewed,uu,uu
2019-10-12T12:27:14.130Z,44.8181667,-111.0236667,7.83,1.12,ml,13,176,0.06014,0.14,uu,uu60345177,2019-10-14T14:34:20.330Z,"18km NNE of West Yellowstone, Montana",earthquake,0.66,0.74,0.103,2,reviewed,uu,uu
2019-10-12T10:47:03.090Z,44.628,-111.0223333,10.33,0.45,md,8,155,0.05769,0.13,uu,uu60345172,2019-10-14T15:17:10.240Z,"7km ESE of West Yellowstone, Montana",earthquake,0.59,1.05,0.109,5,reviewed,uu,uu
2019-10-12T10:37:15.560Z,44.6251667,-111.024,11.2,1.63,ml,17,56,0.05818,0.18,uu,uu60345167,2019-10-14T14:28:38.460Z,"7km ESE of West Yellowstone, Montana",earthquake,0.48,0.69,0.387,5,reviewed,uu,uu
2019-10-11T05:16:45.030Z,44.5478333,-110.6471667,3.88,0.6,md,7,157,0.05756,0.1,uu,uu60345077,2019-10-11T16:26:24.020Z,"17km NE of Old Faithful Geyser, Wyoming",earthquake,0.9,1.44,0.416,6,reviewed,uu,uu
2019-10-11T04:19:15.290Z,44.5655,-110.9655,6.67,0.35,md,9,90,0.09924,0.13,uu,uu60345072,2019-10-11T16:24:17.660Z,"15km SE of West Yellowstone, Montana",earthquake,0.52,1.83,0.085,5,reviewed,uu,uu
2019-10-11T00:29:05.580Z,44.3193333,-110.8323333,5.09,2.09,ml,16,87,0.05229,0.12,uu,uu60345042,2019-10-11T15:31:20.070Z,"15km S of Old Faithful Geyser, Wyoming",earthquake,0.32,1.43,0.252,4,reviewed,uu,uu
2019-10-10T23:44:27.430Z,44.3171667,-110.8365,6.49,1.7,ml,15,83,0.05156,0.15,uu,uu60345037,2019-10-11T18:32:20.710Z,"15km S of Old Faithful Geyser, Wyoming",earthquake,0.41,0.9,0.287,3,reviewed,uu,uu
2019-10-10T23:38:57.410Z,44.3196667,-110.8341667,5.02,2.54,ml,19,87,0.05312,0.13,uu,uu60345032,2020-06-19T17:40:27.690Z,"15km S of Old Faithful Geyser, Wyoming",earthquake,0.32,1.41,0.302,5,reviewed,uu,uu
2019-10-10T23:36:48.590Z,44.3108333,-110.8335,7.1,1.45,ml,11,113,0.04494,0.13,uu,uu60345027,2019-10-11T15:40:36.170Z,"16km S of Old Faithful Geyser, Wyoming",earthquake,0.49,0.68,0.28,3,reviewed,uu,uu
2019-10-10T11:39:31.990Z,44.619,-110.3405,2.31,0.41,md,6,80,0.07319,0.13,uu,uu60019129,2019-10-10T17:00:14.790Z,"42km ENE of Old Faithful Geyser, Wyoming",earthquake,0.78,9.5,0.549,3,reviewed,uu,uu
2019-10-10T11:38:29.440Z,44.6105,-110.3363333,5.86,0.69,md,9,84,0.06854,0.12,uu,uu60344957,2019-10-10T16:55:03.840Z,"42km ENE of Old Faithful Geyser, Wyoming",earthquake,0.47,1.46,0.298,5,reviewed,uu,uu
2019-10-10T10:28:23.880Z,44.6248333,-111.0235,11.33,0.33,md,13,64,0.05841,0.17,uu,uu60344952,2019-10-10T13:29:52.420Z,"7km ESE of West Yellowstone, Montana",earthquake,0.54,0.96,0.412,7,reviewed,uu,uu
2019-10-09T22:19:06.460Z,44.6311667,-111.031,10.54,0.87,md,10,99,0.05594,0.15,uu,uu60344927,2019-10-10T13:40:41.900Z,"6km ESE of West Yellowstone, Montana",earthquake,0.77,1.23,0.189,5,reviewed,uu,uu
2019-10-09T20:21:52.980Z,44.6331667,-111.0208333,12.54,1.14,ml,13,119,0.05337,0.18,uu,uu60344902,2019-10-09T22:25:29.920Z,"7km ESE of West Yellowstone, Montana",earthquake,0.53,0.95,0.286,3,reviewed,uu,uu
2019-10-09T17:45:30.560Z,44.6275,-111.0233333,10.88,0.76,md,14,54,0.05855,0.14,uu,uu60344852,2019-10-09T18:00:37.280Z,"7km ESE of West Yellowstone, Montana",earthquake,0.44,0.75,0.318,9,reviewed,uu,uu
2019-10-09T16:47:39.750Z,44.6335,-111.0351667,11.05,0.6,md,7,144,0.05445,0.14,uu,uu60344827,2019-10-09T18:11:33.430Z,"6km ESE of West Yellowstone, Montana",earthquake,0.92,2.19,0.16,4,reviewed,uu,uu
2019-10-09T15:06:35.040Z,44.622,-111.0246667,10.68,0.82,md,12,59,0.05675,0.14,uu,uu60344807,2019-10-09T18:03:14.310Z,"7km SE of West Yellowstone, Montana",earthquake,0.42,1,0.342,9,reviewed,uu,uu
2019-10-09T14:33:53.790Z,44.6285,-111.0253333,11.49,1.12,ml,16,53,0.05849,0.15,uu,uu60344797,2019-10-09T18:07:23.780Z,"7km ESE of West Yellowstone, Montana",earthquake,0.44,0.68,0.211,4,reviewed,uu,uu
2019-10-09T12:56:55.440Z,44.6281667,-111.0306667,11.49,1.16,ml,14,70,0.05486,0.16,uu,uu60344787,2019-10-09T13:45:19.550Z,"6km ESE of West Yellowstone, Montana",earthquake,0.48,0.77,0.264,2,reviewed,uu,uu
2019-10-09T12:50:58.960Z,44.6318333,-111.0305,11.29,0.69,md,11,91,0.05656,0.12,uu,uu60344777,2019-10-09T13:37:31.750Z,"6km ESE of West Yellowstone, Montana",earthquake,0.5,0.77,0.41,7,reviewed,uu,uu
2019-10-09T12:49:27.200Z,44.6291667,-111.0316667,11.55,1.31,ml,14,54,0.05463,0.13,uu,uu60344772,2019-10-09T13:40:39.490Z,"6km ESE of West Yellowstone, Montana",earthquake,0.41,0.62,0.241,4,reviewed,uu,uu
2019-10-09T06:50:13.670Z,44.7675,-110.921,5.67,1.07,ml,13,132,0.05436,0.17,uu,uu60344757,2019-10-09T13:32:52.570Z,"18km NE of West Yellowstone, Montana",earthquake,0.35,0.85,0.336,3,reviewed,uu,uu
2019-10-08T22:53:25.950Z,44.7651667,-110.9218333,6.31,1.13,ml,8,138,0.05584,0.15,uu,uu60344732,2019-10-08T23:05:59.490Z,"18km NE of West Yellowstone, Montana",earthquake,0.4,1.07,0.35,3,reviewed,uu,uu
2019-10-07T23:50:11.420Z,44.6403333,-111.026,10.65,0.55,md,6,128,0.05194,0.09,uu,uu60344647,2019-10-08T19:35:50.070Z,"6km ESE of West Yellowstone, Montana",earthquake,0.79,0.66,0.33,3,reviewed,uu,uu
2019-10-07T20:23:26.830Z,44.6336667,-110.4386667,6.33,2.11,ml,15,58,0.07382,0.15,uu,uu60344612,2019-10-07T21:17:29.820Z,"36km ENE of Old Faithful Geyser, Wyoming",earthquake,0.47,1.29,0.528,5,reviewed,uu,uu
2019-10-07T09:13:42.430Z,44.6286667,-111.0275,11.15,0.24,md,11,105,0.05713,0.15,uu,uu60344572,2019-10-07T13:29:14.070Z,"7km ESE of West Yellowstone, Montana",earthquake,0.52,1.33,0.409,7,reviewed,uu,uu
2019-10-07T04:09:15.550Z,44.5395,-110.5148333,3.85,1.87,ml,18,72,0.08363,0.15,uu,uu60344562,2019-10-07T13:33:53.050Z,"26km ENE of Old Faithful Geyser, Wyoming",earthquake,0.3,1.14,0.316,4,reviewed,uu,uu
2019-10-07T02:02:09.460Z,44.6311667,-111.026,11.18,0.67,md,14,53,0.05746,0.19,uu,uu60344557,2019-10-07T13:57:02.450Z,"7km ESE of West Yellowstone, Montana",earthquake,0.57,0.88,0.467,10,reviewed,uu,uu
2019-10-06T21:31:31.900Z,44.817,-110.8988333,5.14,1.43,ml,15,123,0.04479,0.14,uu,uu60344552,2019-10-07T15:03:26.840Z,"23km NE of West Yellowstone, Montana",earthquake,0.37,0.9,0.234,3,reviewed,uu,uu
2019-10-06T19:52:58.530Z,44.7795,-111.0656667,8.49,1.47,ml,16,112,0.03352,0.1,uu,uu60344542,2019-10-07T15:16:20.100Z,"13km NNE of West Yellowstone, Montana",earthquake,0.34,0.66,0.149,3,reviewed,uu,uu
2019-10-06T18:08:12.710Z,44.6211667,-111.0271667,9.75,0.52,md,5,112,0.0548,0.09,uu,uu60344532,2019-10-08T17:12:59.520Z,"7km SE of West Yellowstone, Montana",earthquake,0.62,0.9,0.464,3,reviewed,uu,uu
2019-10-06T06:46:01.780Z,44.6291667,-111.0258333,11.29,0.36,md,8,95,0.05842,0.2,uu,uu60344502,2019-10-07T18:29:18.950Z,"7km ESE of West Yellowstone, Montana",earthquake,0.84,1.21,0.349,7,reviewed,uu,uu
2019-10-06T03:43:21.440Z,44.643,-111.0375,10.85,0.41,md,8,139,0.05776,0.16,uu,uu60344497,2019-10-07T18:30:24.180Z,"5km ESE of West Yellowstone, Montana",earthquake,0.9,1.45,0.347,6,reviewed,uu,uu
2019-10-06T01:04:17.380Z,44.6265,-111.0263333,11.3,0.43,md,14,54,0.05708,0.18,uu,uu60344492,2019-10-07T18:26:42.050Z,"7km ESE of West Yellowstone, Montana",earthquake,0.53,0.95,0.5,9,reviewed,uu,uu
2019-10-06T00:42:49.100Z,44.628,-111.0271667,11.43,2.05,ml,17,53,0.05709,0.15,uu,uu60344487,2019-10-07T14:15:34.250Z,"7km ESE of West Yellowstone, Montana",earthquake,0.38,0.59,0.33,6,reviewed,uu,uu
2019-10-05T15:01:32.370Z,44.6315,-111.0393333,11.93,0.64,md,7,130,0.05087,0.13,uu,uu60344472,2019-10-08T16:35:21.950Z,"6km ESE of West Yellowstone, Montana",earthquake,0.78,1.64,0.347,3,reviewed,uu,uu
2019-10-05T13:56:00.790Z,44.6316667,-111.028,11.64,0.55,md,11,90,0.05807,0.18,uu,uu60344457,2019-10-07T19:03:23.020Z,"6km ESE of West Yellowstone, Montana",earthquake,0.56,0.95,0.387,8,reviewed,uu,uu
2019-10-05T12:08:47.920Z,44.584,-110.7395,8.29,0.3,md,11,87,0.07205,0.15,uu,uu60344452,2019-10-07T19:01:17.060Z,"15km NNE of Old Faithful Geyser, Wyoming",earthquake,0.68,1.25,0.53,5,reviewed,uu,uu
2019-10-05T11:51:54.940Z,44.583,-110.7408333,8.01,0.5,md,11,88,0.07326,0.13,uu,uu60344442,2019-10-07T16:48:01.160Z,"15km NNE of Old Faithful Geyser, Wyoming",earthquake,0.48,1.11,0.28,8,reviewed,uu,uu
2019-10-05T09:09:11.010Z,44.6296667,-111.0313333,11.89,1.27,ml,16,54,0.05506,0.14,uu,uu60344437,2019-10-07T16:45:55.110Z,"6km ESE of West Yellowstone, Montana",earthquake,0.39,0.54,0.169,4,reviewed,uu,uu
2019-10-05T09:05:07.030Z,44.6263333,-111.0256667,10.77,0.48,md,10,84,0.05746,0.18,uu,uu60344432,2019-10-07T16:41:45.780Z,"7km ESE of West Yellowstone, Montana",earthquake,0.62,1.12,0.213,5,reviewed,uu,uu
2019-10-05T05:25:44.060Z,44.6271667,-111.025,11.37,1.25,ml,12,67,0.05821,0.16,uu,uu60344427,2019-10-07T16:39:39.710Z,"7km ESE of West Yellowstone, Montana",earthquake,0.53,0.81,0.235,2,reviewed,uu,uu
2019-10-05T05:10:55.100Z,44.63,-111.026,11.07,1.46,ml,13,52,0.05823,0.17,uu,uu60344422,2019-10-07T15:43:07.810Z,"7km ESE of West Yellowstone, Montana",earthquake,0.41,0.68,0.177,4,reviewed,uu,uu
2019-10-05T00:42:41.060Z,44.6305,-111.0255,8.21,0.27,md,6,151,0.05763,0.08,uu,uu60344412,2019-10-08T16:18:22.560Z,"7km ESE of West Yellowstone, Montana",earthquake,1.42,0.8,0.076,5,reviewed,uu,uu
2019-10-04T21:51:52.680Z,44.6838333,-110.408,2.35,0.7,md,5,147,0.07935,0.17,uu,uu60344382,2019-10-08T16:02:21.980Z,"41km NE of Old Faithful Geyser, Wyoming",earthquake,0.55,10.72,0.439,3,reviewed,uu,uu
2019-10-04T21:17:01.420Z,44.6335,-111.0251667,11.53,0.75,md,12,99,0.05551,0.18,uu,uu60344372,2019-10-04T21:33:31.220Z,"7km ESE of West Yellowstone, Montana",earthquake,0.62,0.9,0.39,9,reviewed,uu,uu
2019-10-04T21:14:44.290Z,44.6378333,-111.04,10.04,0.63,md,9,137,0.05395,0.17,uu,uu60344367,2019-10-08T15:59:14.250Z,"5km ESE of West Yellowstone, Montana",earthquake,0.75,1.94,0.334,8,reviewed,uu,uu
2019-10-04T18:33:45.110Z,44.6271667,-111.0216667,10.89,0.31,md,9,102,0.05795,0.18,uu,uu60344347,2019-10-04T21:28:51.990Z,"7km ESE of West Yellowstone, Montana",earthquake,0.71,0.96,0.431,6,reviewed,uu,uu
2019-10-04T18:26:25.820Z,44.6343333,-111.0276667,11.17,0.41,md,12,99,0.05639,0.16,uu,uu60344342,2019-10-04T21:26:14.420Z,"6km ESE of West Yellowstone, Montana",earthquake,0.59,0.96,0.302,8,reviewed,uu,uu
2019-10-04T17:56:40.800Z,44.6351667,-111.0271667,10.44,0.24,md,9,98,0.0556,0.16,uu,uu60344332,2019-10-04T21:10:47.340Z,"6km ESE of West Yellowstone, Montana",earthquake,0.61,1.19,0.367,6,reviewed,uu,uu
2019-10-04T17:17:31.190Z,44.732,-110.7983333,6.36,1.54,ml,15,82,0.06748,0.21,uu,uu60344322,2019-10-04T20:37:52.330Z,"25km ENE of West Yellowstone, Montana",earthquake,0.42,1.34,0.163,3,reviewed,uu,uu
2019-10-04T17:16:58.150Z,44.731,-110.797,2.55,0.62,md,5,133,0.06884,0.13,uu,uu60019109,2019-10-04T22:48:37.400Z,"25km ENE of West Yellowstone, Montana",earthquake,0.47,9.09,0.229,3,reviewed,uu,uu
2019-10-04T17:16:51.050Z,44.735,-110.7976667,6.08,0.2,md,7,137,0.06527,0.19,uu,uu60344327,2019-10-04T22:45:29.830Z,"25km ENE of West Yellowstone, Montana",earthquake,0.95,2.82,0.361,3,reviewed,uu,uu
2019-10-04T16:58:56.030Z,44.6301667,-111.0236667,11.01,0.47,md,7,118,0.05688,0.14,uu,uu60344312,2019-10-04T22:37:44.860Z,"7km ESE of West Yellowstone, Montana",earthquake,0.65,0.95,0.351,3,reviewed,uu,uu
2019-10-04T16:29:20.670Z,44.6331667,-111.0305,11.69,1.92,ml,18,56,0.05718,0.17,uu,uu60344302,2019-10-04T17:16:32.870Z,"6km ESE of West Yellowstone, Montana",earthquake,0.33,0.62,0.363,5,reviewed,uu,uu
2019-10-04T16:22:43.590Z,44.633,-111.027,11.47,1.72,ml,17,54,0.05684,0.18,uu,uu60344292,2019-10-04T17:08:46.950Z,"6km ESE of West Yellowstone, Montana",earthquake,0.47,0.9,0.357,5,reviewed,uu,uu
2019-10-04T15:19:01.780Z,44.6335,-111.0268333,11.82,1.07,ml,13,54,0.05643,0.15,uu,uu60344282,2019-10-04T16:30:14.120Z,"6km ESE of West Yellowstone, Montana",earthquake,0.4,0.66,0.245,2,reviewed,uu,uu
2019-10-04T15:18:15.280Z,44.638,-111.0293333,11.45,0.88,md,11,71,0.05522,0.19,uu,uu60019104,2019-10-04T16:26:03.940Z,"6km ESE of West Yellowstone, Montana",earthquake,0.67,1.03,0.459,7,reviewed,uu,uu
2019-10-04T15:18:02.370Z,44.6338333,-111.0268333,10.6,0.91,ml,12,69,0.05622,0.19,uu,uu60344277,2019-10-04T16:23:28.190Z,"6km ESE of West Yellowstone, Montana",earthquake,0.68,1.31,0.308,2,reviewed,uu,uu
2019-10-03T12:08:38.460Z,44.2453333,-110.779,2,0.84,md,7,211,0.03153,0.09,uu,uu60344172,2019-10-03T13:35:03.520Z,"24km S of Old Faithful Geyser, Wyoming",earthquake,0.78,2.75,0.33,5,reviewed,uu,uu
2019-10-01T08:20:33.470Z,44.3323333,-110.531,4.48,1.82,ml,18,62,0.05809,0.12,uu,uu60343967,2019-10-01T13:29:38.600Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,0.28,0.5,0.184,4,reviewed,uu,uu
2019-10-01T05:24:12.100Z,44.6118333,-110.333,4.57,0.72,md,8,101,0.06683,0.11,uu,uu60343947,2019-10-02T14:29:27.900Z,"42km ENE of Old Faithful Geyser, Wyoming",earthquake,0.5,0.72,0.216,3,reviewed,uu,uu
2019-09-30T11:48:52.110Z,44.3043333,-110.9961667,11.45,0.87,md,9,117,0.1416,0.14,uu,uu60343832,2019-10-01T14:13:28.890Z,"21km SW of Old Faithful Geyser, Wyoming",earthquake,0.84,1.48,0.203,8,reviewed,uu,uu
2019-09-30T10:58:38.040Z,44.3341667,-110.5315,4.33,1.26,ml,13,106,0.05622,0.15,uu,uu60343827,2019-09-30T13:37:43.560Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,0.37,0.61,0.036,2,reviewed,uu,uu
2019-09-30T10:29:13.030Z,44.6951667,-110.027,14.14,1.26,md,10,93,0.08339,0.11,uu,uu60343822,2019-09-30T13:40:19.870Z,"68km ENE of Old Faithful Geyser, Wyoming",earthquake,0.53,0.8,0.087,7,reviewed,uu,uu
2019-09-28T10:47:14.480Z,44.7395,-110.7963333,4.32,0.96,ml,10,144,0.06223,0.09,uu,uu60343627,2019-09-30T17:28:45.400Z,"25km ENE of West Yellowstone, Montana",earthquake,0.33,0.85,0.241,3,reviewed,uu,uu
2019-09-28T05:28:18.250Z,44.6323333,-110.344,4.1,0.78,md,9,74,0.07814,0.06,uu,uu60343622,2019-09-30T22:22:43.550Z,"42km ENE of Old Faithful Geyser, Wyoming",earthquake,0.31,1.14,0.496,4,reviewed,uu,uu
2019-09-27T15:16:59.060Z,44.43,-110.989,5.03,0.27,md,6,125,0.1118,0.17,uu,uu60343512,2019-09-30T18:20:46.510Z,"13km WSW of Old Faithful Geyser, Wyoming",earthquake,0.51,11.88,0.32,5,reviewed,uu,uu
2019-09-27T09:50:05.370Z,44.8398333,-110.981,5.89,0.45,md,12,203,0.08247,0.15,uu,uu60343487,2019-09-27T14:09:24.950Z,"22km NNE of West Yellowstone, Montana",earthquake,0.98,1.5,0.226,7,reviewed,uu,uu
2019-09-27T09:14:39.650Z,44.5868333,-110.3745,1.87,1.48,ml,13,100,0.02828,0.2,uu,uu60343477,2019-09-27T14:19:43.600Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake,0.5,0.22,0.394,3,reviewed,uu,uu
2019-09-26T15:04:38.030Z,44.7883333,-111.0093333,11.76,0.79,ml,12,152,0.02909,0.14,uu,uu60343312,2019-09-26T15:51:08.230Z,"15km NNE of West Yellowstone, Montana",earthquake,0.86,0.96,0.104,2,reviewed,uu,uu
2019-09-26T14:53:26.260Z,44.7706667,-110.9551667,4.44,0.97,ml,7,245,0.07661,0.15,uu,uu60019089,2019-09-30T17:01:20.760Z,"16km NE of West Yellowstone, Montana",earthquake,0.63,1.02,0.156,3,reviewed,uu,uu
2019-09-26T14:53:23.350Z,44.7806667,-111.0105,7.19,0.75,ml,9,146,0.02156,0.15,uu,uu60343292,2019-09-30T16:50:31.220Z,"15km NNE of West Yellowstone, Montana",earthquake,0.77,1.01,0.094,2,reviewed,uu,uu
2019-09-26T14:29:28.830Z,44.7816667,-111.0091667,10.36,0.92,ml,12,119,0.02244,0.18,uu,uu60343272,2019-09-26T23:40:57.440Z,"15km NNE of West Yellowstone, Montana",earthquake,0.49,0.75,0.075,3,reviewed,uu,uu
2019-09-26T14:29:14.190Z,44.7823333,-111.0078333,10.79,0.02,md,11,147,0.02303,0.19,uu,uu60019084,2019-09-26T23:44:05.360Z,"15km NNE of West Yellowstone, Montana",earthquake,0.51,0.82,0.268,7,reviewed,uu,uu
2019-09-26T13:34:32.110Z,44.782,-111.0055,7.68,0.51,md,10,147,0.02267,0.16,uu,uu60343247,2019-09-26T14:25:43.270Z,"15km NNE of West Yellowstone, Montana",earthquake,0.53,0.75,0.256,6,reviewed,uu,uu
2019-09-26T13:26:50.300Z,44.7818333,-111.002,8.24,0.81,ml,12,147,0.0227,0.18,uu,uu60343242,2019-09-26T14:22:36.290Z,"15km NNE of West Yellowstone, Montana",earthquake,0.63,0.84,0.119,2,reviewed,uu,uu
2019-09-26T13:08:28.940Z,44.5933333,-110.7273333,8.01,0.81,ml,11,131,0.06131,0.1,uu,uu60343237,2019-09-26T13:57:22.480Z,"16km NNE of Old Faithful Geyser, Wyoming",earthquake,0.53,0.93,0.19,3,reviewed,uu,uu
2019-09-26T12:33:50.080Z,44.5866667,-110.7351667,7.36,0.63,md,7,135,0.06832,0.09,uu,uu60343232,2019-09-26T21:26:53.140Z,"15km NNE of Old Faithful Geyser, Wyoming",earthquake,0.41,1.47,0.356,6,reviewed,uu,uu
2019-09-25T14:45:52.510Z,44.7781667,-110.7973333,3.43,0.63,md,7,108,0.0392,0.13,uu,uu60343067,2019-09-25T17:19:05.330Z,"27km ENE of West Yellowstone, Montana",earthquake,0.45,1.27,0.159,4,reviewed,uu,uu
2019-09-23T13:09:48.410Z,44.6085,-110.3123333,4.94,0.72,md,8,96,0.07615,0.08,uu,uu60342807,2019-09-23T16:19:23.290Z,"44km ENE of Old Faithful Geyser, Wyoming",earthquake,0.43,0.55,0.45,5,reviewed,uu,uu
2019-09-23T11:55:38.950Z,44.6131667,-110.3138333,4.57,1.58,ml,16,94,0.07804,0.11,uu,uu60342797,2019-09-23T13:12:22.600Z,"44km ENE of Old Faithful Geyser, Wyoming",earthquake,0.3,0.49,0.16,5,reviewed,uu,uu
2019-09-23T04:25:02.780Z,44.68,-110.7478333,7.67,0.1,md,10,78,0.05615,0.15,uu,uu60342727,2019-09-23T15:29:48.320Z,"25km NNE of Old Faithful Geyser, Wyoming",earthquake,0.43,1.43,0.323,6,reviewed,uu,uu
2019-09-22T22:17:55.570Z,44.3358333,-110.5386667,4.33,0.64,md,8,101,0.05398,0.09,uu,uu60342702,2019-09-23T17:21:45.450Z,"26km ESE of Old Faithful Geyser, Wyoming",earthquake,0.46,0.72,0.485,5,reviewed,uu,uu
2019-09-21T19:23:38.330Z,44.2176667,-110.9365,6.47,0.79,md,6,163,0.1088,0.08,uu,uu60342597,2019-09-24T14:27:08.240Z,"28km SSW of Old Faithful Geyser, Wyoming",earthquake,0.59,1.3,0.328,5,reviewed,uu,uu
2019-09-21T18:36:43.570Z,44.6396667,-110.3908333,8.15,1.49,ml,7,100,0.07475,0.15,uu,uu60342582,2019-09-23T22:45:14.690Z,"40km ENE of Old Faithful Geyser, Wyoming",earthquake,0.8,1.38,0.326,2,reviewed,uu,uu
2019-09-21T03:19:48.750Z,44.6866667,-110.4576667,4.19,1.37,ml,14,109,0.04645,0.21,uu,uu60342527,2019-09-23T15:25:39.040Z,"38km NE of Old Faithful Geyser, Wyoming",earthquake,0.48,0.75,0.511,3,reviewed,uu,uu
2019-09-21T03:17:51.710Z,44.4813333,-110.7648333,2.78,0.06,md,5,115,0.05903,0.1,uu,uu60019064,2019-09-23T22:28:07.390Z,"5km ENE of Old Faithful Geyser, Wyoming",earthquake,0.45,2.6,0.243,3,reviewed,uu,uu
2019-09-21T03:17:42.230Z,44.4818333,-110.7715,4.91,1.28,ml,8,87,0.05524,0.14,uu,uu60342522,2019-09-23T21:14:03.080Z,"5km ENE of Old Faithful Geyser, Wyoming",earthquake,0.47,0.67,0.193,2,reviewed,uu,uu
2019-09-20T10:46:21.790Z,44.553,-110.4548333,3.43,2.01,ml,20,77,0.0388,0.17,uu,uu60342482,2019-09-20T14:32:32.180Z,"31km ENE of Old Faithful Geyser, Wyoming",earthquake,0.32,0.87,0.357,5,reviewed,uu,uu
2019-09-20T10:21:15.900Z,44.5483333,-110.454,3.27,1.47,ml,11,109,0.03936,0.12,uu,uu60342477,2019-09-20T14:37:42.800Z,"31km ENE of Old Faithful Geyser, Wyoming",earthquake,0.35,1.11,0.412,2,reviewed,uu,uu
2019-09-20T09:05:45.540Z,44.5483333,-110.4646667,3.85,0.65,md,9,87,0.04669,0.09,uu,uu60342467,2019-09-20T17:00:17.380Z,"30km ENE of Old Faithful Geyser, Wyoming",earthquake,0.46,1.16,0.456,4,reviewed,uu,uu
2019-09-20T07:06:49.150Z,44.6721667,-110.019,11.58,1.17,md,6,180,0.09136,0.15,uu,uu60342462,2019-09-20T21:26:50.040Z,"68km ENE of Old Faithful Geyser, Wyoming",earthquake,0.74,1.82,0.204,5,reviewed,uu,uu
